name,year,age,team,pos,uniform_number,g,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
Noah Brown,2020,24,DAL,WR,85,16,1,24,14,154,11.0,0,6,54.2,20,0.9,9.6,58.3%,6.4,1,4,0,0,0.0,4,4.0,0.3,0.1,15,10.5,158,0,0,1
Noah Brown,2021,25,DAL,WR,85,13,1,25,16,184,11.5,0,6,52.0,27,1.2,14.2,64.0%,7.4,,,0,,,,,,,16,11.5,184,0,0,2
Noah Brown,2022,26,DAL,WR,85,16,13,74,43,555,12.9,3,25,48.6,51,2.7,34.7,58.1%,7.5,,,0,,,,,,,43,12.9,555,3,1,6
Noah Brown,2023,27,HOU,WR,85,10,7,55,33,567,17.2,2,24,52.7,75,3.3,56.7,60.0%,10.3,1,-1,0,0,0.0,-1,-1.0,-0.1,0.1,34,16.6,566,2,0,5
Noah Brown,2024,28,WAS,WR,85,1,0,3,3,56,18.7,0,2,100.0,34,3.0,56.0,100.0%,18.7,,,0,,,,,,,3,18.7,56,0,0,
Jason Brownlee,2023,24,NYJ,WR,16,7,5,8,5,56,11.2,1,2,50.0,24,0.7,8.0,62.5%,7.0,,,0,,,,,,,5,11.2,56,1,0,0
Treylon Burks,2022,22,TEN,WR,16,11,6,54,33,444,13.5,1,19,50.0,51,3.0,40.4,61.1%,8.2,4,47,0,3,100.0,20,11.8,4.3,0.4,37,13.3,491,1,0,4
Treylon Burks,2023,23,TEN,WR,16,11,9,30,16,221,13.8,0,8,43.3,70,1.5,20.1,53.3%,7.4,5,18,0,0,60.0,9,3.6,1.6,0.5,21,11.4,239,0,0,2
Treylon Burks,2024,24,TEN,WR,16,2,0,3,1,2,2.0,0,,0.0,2,0.5,1.0,33.3%,0.7,2,1,0,,50.0,6,0.5,0.5,1.0,3,1.0,3,0,0,
Jermaine Burton,2024,23,CIN,WR,81,2,0,2,1,47,47.0,0,1,50.0,47,0.5,23.5,50.0%,23.5,,,0,,,,,,,1,47.0,47,0,0,
Hakeem Butler,2020,24,PHI,WR,89,2,0,1,0,0,,0,,0.0,0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,,0,,0
Damiere Byrd,2019,26,ARI,WR,14,11,3,46,32,359,11.2,1,16,50.0,58,2.9,32.6,69.6%,7.8,,,0,,,,,,,32,11.2,359,1,1,3
Damiere Byrd,2020,27,NWE,WR,10,16,14,77,47,604,12.9,1,29,50.6,42,2.9,37.8,61.0%,7.8,2,15,0,1,50.0,11,7.5,0.9,0.1,49,12.6,619,1,3,6
Damiere Byrd,2021,28,CHI,WR,10,17,4,38,26,329,12.7,1,18,57.9,54,1.5,19.4,68.4%,8.7,,,0,,,,,,,26,12.7,329,1,1,3
Damiere Byrd,2022,29,ATL,WR,14,14,4,23,13,268,20.6,2,9,47.8,75,0.9,19.1,56.5%,11.7,,,0,,,,,,,13,20.6,268,2,0,3
Damiere Byrd,2023,30,ATL,WR,14,1,0,2,0,0,,0,,0.0,0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,,0,0,0
Lawrence Cager,2020,23,NYJ,WR,86,2,1,6,2,35,17.5,0,2,33.3,19,1.0,17.5,33.3%,5.8,,,0,,,,,,,2,17.5,35,0,0,0
Lawrence Cager,2021,24,CLE,WR,83,1,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0
Lawrence Cager,2022,25,2TM,WR,,7,4,19,13,118,9.1,1,8,52.6,20,1.9,16.9,68.4%,6.2,,,0,,,,,,,13,9.1,118,1,0,1
Lawrence Cager,2023,26,NYG,TE,83,11,0,5,4,36,9.0,1,2,60.0,10,0.4,3.3,80.0%,7.2,,,0,,,,,,,4,9.0,36,1,0,0
Marquez Callaway,2020,22,NOR,WR,12,11,3,27,21,213,10.1,0,10,70.4,27,1.9,19.4,77.8%,7.9,,,0,,,,,,,21,10.1,213,0,0,2
Marquez Callaway,2021,23,NOR,WR,1,17,11,84,46,698,15.2,6,32,46.4,58,2.7,41.1,54.8%,8.3,,,0,,,,,,,46,15.2,698,6,0,6
Marquez Callaway,2022,24,NOR,WR,1,14,3,32,16,158,9.9,1,11,43.8,33,1.1,11.3,50.0%,4.9,,,0,,,,,,,16,9.9,158,1,0,1
Marquez Callaway,2023,25,NOR,WR,10,3,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0
Parris Campbell,2019,22,IND,WR,15,7,3,24,18,127,7.1,1,6,29.2,27,2.6,18.1,75.0%,5.3,4,34,0,1,75.0,22,8.5,4.9,0.6,22,7.3,161,1,3,1
Parris Campbell,2020,23,IND,WR,15,2,2,9,6,71,11.8,0,4,44.4,21,3.0,35.5,66.7%,7.9,2,16,0,2,100.0,9,8.0,8.0,1.0,8,10.9,87,0,0,1
Parris Campbell,2021,24,IND,WR,1,6,3,20,10,162,16.2,1,7,35.0,51,1.7,27.0,50.0%,8.1,,,0,,,,,,,10,16.2,162,1,0,2
Parris Campbell,2022,25,IND,WR,1,17,16,91,63,623,9.9,3,32,54.9,49,3.7,36.6,69.2%,6.8,5,58,0,2,40.0,28,11.6,3.4,0.3,68,10.0,681,3,1,5
Parris Campbell,2023,26,NYG,WR,0,12,3,27,20,104,5.2,0,2,37.0,17,1.7,8.7,74.1%,3.9,,,0,,,,,,,20,5.2,104,0,0,1
Parris Campbell,2024,27,PHI,WR,80,1,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,
DeAndre Carter,2019,26,HOU,WR,14,16,3,14,11,162,14.7,0,6,64.3,46,0.7,10.1,78.6%,11.6,,,0,,,,,,,11,14.7,162,0,2,2
DeAndre Carter,2020,27,2TM,WR,,13,0,2,1,8,8.0,0,,50.0,8,0.1,0.6,50.0%,4.0,,,0,,,,,,,1,8.0,8,0,2,0
DeAndre Carter,2021,28,WAS,WR,1,17,6,44,24,296,12.3,3,17,45.5,26,1.4,17.4,54.5%,6.7,10,89,0,4,80.0,27,8.9,5.2,0.6,34,11.3,385,3,3,4
DeAndre Carter,2022,29,LAC,WR,1,17,7,65,46,538,11.7,3,29,53.8,35,2.7,31.6,70.8%,8.3,2,-15,0,0,0.0,-5,-7.5,-0.9,0.1,48,10.9,523,3,3,4
DeAndre Carter,2023,30,LVR,WR,3,17,1,7,4,39,9.8,0,0,28.6,16,0.2,2.3,57.1%,5.6,3,18,0,2,66.7,15,6.0,1.1,0.2,7,8.1,57,0,2,0
DeAndre Carter,2024,31,CHI,WR,11,2,0,6,4,38,9.5,0,2,50.0,14,2.0,19.0,66.7%,6.3,,,0,,,,,,,4,9.5,38,0,0,
