name,year,age,team,pos,uniform_number,g,gs,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
Qadree Ollison,2022,26,DAL,RB,30,3,0,,,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0
Qadree Ollison,2023,27,PIT,RB,41,2,0,,,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0
Devine Ozigbo,2019,23,JAX,RB,33,10,0,9,27,0,1,44.4,9,3.0,2.7,0.9,5,3,23,7.7,0,1,60.0,12,0.3,2.3,60.0%,4.6,12,4.2,50,0,0,0
Devine Ozigbo,2020,24,JAX,RB,33,8,0,1,1,0,0,0.0,1,1.0,0.1,0.1,9,9,42,4.7,0,3,44.4,12,1.1,5.3,100.0%,4.7,10,4.3,43,0,0,0
Devine Ozigbo,2021,25,2TM,RB,,3,0,1,-3,0,0,0.0,0,-3.0,-1.0,0.3,1,1,7,7.0,0,1,100.0,7,0.3,2.3,100.0%,7.0,2,2.0,4,0,0,0
Devine Ozigbo,2022,26,DEN,RB,36,4,0,3,4,0,,33.3,4,1.3,1.0,0.8,1,1,3,3.0,0,,0.0,3,0.3,0.8,100.0%,3.0,4,1.8,7,0,0,0
Devine Ozigbo,2023,27,DET,RB,33,3,0,3,5,0,1,66.7,4,1.7,1.7,1.0,1,1,8,8.0,0,0,100.0,8,0.3,2.7,100.0%,8.0,4,3.3,13,0,0,0
Isiah Pacheco,2022,23,KAN,RB,10,17,11,170,830,5,37,57.1,31,4.9,48.8,10.0,14,13,130,10.0,0,7,64.3,32,0.8,7.6,92.9%,9.3,183,5.2,960,5,4,7,AP ORoY-10
Isiah Pacheco,2023,24,KAN,RB,10,14,13,205,935,7,53,50.7,48,4.6,66.8,14.6,49,44,244,5.5,2,12,44.9,33,3.1,17.4,89.8%,5.0,249,4.7,1179,9,1,8,
Isiah Pacheco,2024,25,KAN,RB,10,2,2,34,135,1,6,55.9,11,4.0,67.5,17.0,8,7,54,7.7,0,3,50.0,23,3.5,27.0,87.5%,6.8,41,4.6,189,1,0,,
Jacques Patrick,2021,24,SFO,RB,31,2,0,2,12,0,1,100.0,8,6.0,6.0,1.0,,,,,0,,,,,,,,2,6.0,12,0,0,0
Jaret Patterson,2021,22,WAS,RB,32,17,1,68,266,2,15,50.0,13,3.9,15.6,4.0,11,10,73,7.3,0,5,54.5,12,0.6,4.3,90.9%,6.6,78,4.3,339,2,1,2
Jaret Patterson,2022,23,WAS,RB,32,3,0,17,78,0,3,47.1,14,4.6,26.0,5.7,1,0,0,,0,0,0.0,0,0.0,0.0,0.0%,0.0,17,4.6,78,0,0,0
Rashaad Penny,2019,23,SEA,RB,20,10,0,65,370,3,16,52.3,58,5.7,37.0,6.5,11,8,83,10.4,1,3,54.5,30,0.8,8.3,72.7%,7.5,73,6.2,453,4,1,3
Rashaad Penny,2020,24,SEA,RB,20,3,0,11,34,0,1,54.5,7,3.1,11.3,3.7,,,,,0,,,,,,,,11,3.1,34,0,0,0
