name,year,age,team,pos,uniform_number,g,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
Blake Bell,2022,31,KAN,TE,81,3,1,2,2,20,10.0,1,1,50.0,17,0.7,6.7,100.0%,10.0,,,0,,,,,,,2,10.0,20,1,0,0
Blake Bell,2023,32,KAN,TE,81,17,3,9,5,26,5.2,1,1,44.4,8,0.3,1.5,55.6%,2.9,,,0,,,,,,,5,5.2,26,1,1,0
Daniel Bellinger,2022,22,NYG,TE,45,12,11,35,30,268,8.9,2,14,68.6,24,2.5,22.3,85.7%,7.7,1,2,1,1,100.0,2,2.0,0.2,0.1,31,8.7,270,3,1,3
Daniel Bellinger,2023,23,NYG,TE,82,17,13,28,25,255,10.2,0,6,39.3,26,1.5,15.0,89.3%,9.1,,,0,,,,,,,25,10.2,255,0,0,2
Daniel Bellinger,2024,24,NYG,TE,82,2,1,1,1,3,3.0,0,,0.0,3,0.5,1.5,100.0%,3.0,,,0,,,,,,,1,3.0,3,0,0,
Brock Bowers,2024,22,LVR,TE,89,2,1,17,15,156,10.4,0,8,76.5,27,7.5,78.0,88.2%,9.2,,,0,,,,,,,15,10.4,156,0,0,
Pharaoh Brown,2019,25,CLE,TE,86,9,6,3,2,27,13.5,0,1,66.7,18,0.2,3.0,66.7%,9.0,,,0,,,,,,,2,13.5,27,0,0,0
Pharaoh Brown,2020,26,HOU,TE,85,13,9,16,14,163,11.6,2,9,75.0,29,1.1,12.5,87.5%,10.2,,,0,,,,,,,14,11.6,163,2,0,1
Pharaoh Brown,2021,27,HOU,TE,85,15,12,34,23,171,7.4,0,6,35.3,29,1.5,11.4,67.6%,5.0,,,0,,,,,,,23,7.4,171,0,1,1
Pharaoh Brown,2022,28,2TM,TE,,16,8,20,12,117,9.8,0,6,40.0,30,0.8,7.3,60.0%,5.9,,,0,,,,,,,12,9.8,117,0,0,1
